ID,LtrGrade,Grade,Term_GPA,Course,Name,Age,Attendance,Gender,Latino,Race,ZIP,LAT,LNG,ProfID
2016000082,B+,87.0,1.82,MGT 320,HR and Talent Management,22,61.76,2,1,5,90713,33.847989,-118.112601,89
2016000082,C+,78.0,1.82,MGT 480,Strategic Management,22,63.64,2,1,5,90713,33.847989,-118.112601,89
2016000082,F,36.0,1.82,SPA 105,Spanish II,22,77.42,2,1,5,90713,33.847989,-118.112601,19
2016000082,C+,76.39,2.18,FIN 430,Corporate Finance,22,76.74,2,1,5,90713,33.847989,-118.112601,79
2016000082,C+,79.0,2.18,INT 350,"The American Experiment in Politics, Culture &amp; Religion",22,80.0,2,1,5,90713,33.847989,-118.112601,20
2016000082,B+,86.15,2.18,MGT 315,Organizational Behavior,22,67.35,2,1,5,90713,33.847989,-118.112601,41
2016000082,B,85.12,2.18,MKT 320,Marketing Management,22,64.71,2,1,5,90713,33.847989,-118.112601,22
2017000001,A,95.29,2.65,BUS 498,Advanced Reading in Business,24,93.33,2,1,1,91942,32.777999,-117.021511,76
2017000001,A,96.53,2.65,HIS 200,Special Topics: Civil War and Reconstruction Era,24,94.29,2,1,1,91942,32.777999,-117.021511,12
2017000001,C,73.8,2.65,INT 210,Western Civilization &amp; the Formation of Christendom,24,96.88,2,1,1,91942,32.777999,-117.021511,20
2017000001,D-,62.6,2.65,INT 310,Modern European Thought &amp; Culture,24,93.75,2,1,1,91942,32.777999,-117.021511,28
2017000001,B,84.86,2.65,MGT 420,Global Business Environment,24,94.12,2,1,1,91942,32.777999,-117.021511,76
2017000001,B-,80.09,3.23,BIO 100,Natural World: Biology,24,100.0,2,1,1,91942,32.777999,-117.021511,31
2017000001,A,94.05,3.23,MGT 100,Foundations of Management,24,96.67,2,1,1,91942,32.777999,-117.021511,4
2017000001,B-,82.68,3.23,MGT 210,Quantitative Business Analysis,24,93.33,2,1,1,91942,32.777999,-117.021511,15
2017000001,B-,80.86,3.23,MKT 320,Principles of Marketing,24,86.67,2,1,1,91942,32.777999,-117.021511,0
2017000001,A,94.79,3.23,THE 100,Orthodox Christianity,24,100.0,2,1,1,91942,32.777999,-117.021511,83
2017000002,F,48.7,0.6,INT 210,Western Civilization &amp; the Formation of Christendom,25,90.63,2,1,1,92110,32.765244,-117.200391,20
2017000002,B,85.83,0.6,WRI 105,College Composition II,25,70.59,2,1,1,92110,32.765244,-117.200391,71
2017000002,F,0.0,0.6,ART 100,Intro to Studio Art &amp; Art History,25,63.64,2,1,1,92110,32.765244,-117.200391,39
2017000002,F,44.45,0.6,MUS 200,Intro to Music Listening and Performance,25,83.33,2,1,1,92110,32.765244,-117.200391,75
2017000002,WF,0.0,0.6,ART 201,Special Topics: Digital Photography,25,66.67,2,1,1,92110,32.765244,-117.200391,64
2017000004,C-,71.5,2.85,ART 100,Intro to Studio Art &amp; Art History,22,81.82,2,1,2,92116,32.764971,-117.123145,39
2017000004,B-,80.69,2.85,LIT 201,Special Topics: The Works of JRR Tolkien,22,93.33,2,1,2,92116,32.764971,-117.123145,28
2017000004,B,84.0,2.85,MTH 100,College Algebra,22,100.0,2,1,2,92116,32.764971,-117.123145,67
2017000004,A,93.5,2.85,WRI 100,College Composition I,22,90.48,2,1,2,92116,32.764971,-117.123145,71
2017000004,A,103.33,2.58,HIS 100,Introduction to Historical Study,22,96.15,2,1,2,92116,32.764971,-117.123145,20
2017000004,D+,69.03,2.58,INT 200,Classical Rhetoric,22,85.19,2,1,2,92116,32.764971,-117.123145,25
2017000004,B,85.54,2.58,LIT 200,Intro to Literature &amp; Creative Writing,22,90.0,2,1,2,92116,32.764971,-117.123145,28
2017000004,C,74.15,2.58,WRI 105,College Composition II,22,92.0,2,1,2,92116,32.764971,-117.123145,10
2017000004,B,84.0,2.18,MTH 105,Introduction to Statistics,22,100.0,2,1,2,92116,32.764971,-117.123145,15
2017000004,B,85.27,2.18,MUS 200,Intro to Music Listening and Performance,22,93.75,2,1,2,92116,32.764971,-117.123145,72
2017000004,B-,80.45,2.18,INT 310,Modern European Thought &amp; Culture,22,93.75,2,1,2,92116,32.764971,-117.123145,28
2017000004,C+,76.11,3.4,BIO 100,Natural World: Biology,22,90.32,2,1,2,92116,32.764971,-117.123145,77
2017000004,A,95.88,3.4,COM 105,Oral Communication,22,100.0,2,1,2,92116,32.764971,-117.123145,41
2017000004,B+,88.65,3.4,HUM 300,Philosophy of Religion,22,95.35,2,1,2,92116,32.764971,-117.123145,29
2017000004,A-,91.26,3.4,INT 300,Ethics,22,93.48,2,1,2,92116,32.764971,-117.123145,29
2017000004,A-,92.17,3.4,LIT 300,British Literature: Beowulf to Shakespeare,22,89.66,2,1,2,92116,32.764971,-117.123145,25
2017000008,A-,90.0,3.12,CHE 105,General Chemistry I and LAB,22,100.0,3,0,2,90504,33.867257,-118.330794,31
2017000008,A,95.4,3.12,INT 100,Interdisciplinary Studies,22,92.31,3,0,2,90504,33.867257,-118.330794,28
2017000008,B+,88.9,3.12,KIN 100,Fundamentals of Nutrition,22,92.31,3,0,2,90504,33.867257,-118.330794,40
2017000008,C-,70.34,3.12,MTH 100,College Algebra,22,93.33,3,0,2,90504,33.867257,-118.330794,16
2017000008,B-,82.15,3.12,ECO 100,Introduction to Economics,22,96.55,3,0,2,90504,33.867257,-118.330794,17
2017000011,B-,82.39,3.24,BIO 305,Human Physiology &amp; Anatomy I,22,89.29,3,1,2,92029,33.0824,-117.127641,73
2017000011,B-,81.82,3.24,CHE 215,Organic Chemistry I and LAB,22,100.0,3,1,2,92029,33.0824,-117.127641,31
2017000011,B+,89.63,3.24,INT 200,Classical Rhetoric,22,92.0,3,1,2,92029,33.0824,-117.127641,25
2017000011,A,96.5,3.24,MTH 110,Calculus I,22,100.0,3,1,2,92029,33.0824,-117.127641,67
2017000011,A-,91.83,3.24,ECO 100,Introduction to Economics,22,96.55,3,1,2,92029,33.0824,-117.127641,17
2017000011,A-,92.41,2.6,INT 210,Western Civilization &amp; the Formation of Christendom,22,100.0,3,1,2,92029,33.0824,-117.127641,20
2017000011,A,95.0,2.6,MTH 210,Calculus II,22,66.67,3,1,2,92029,33.0824,-117.127641,25
2017000011,B-,81.17,2.95,CHE 300,Biochemistry I,22,81.48,3,1,2,92029,33.0824,-117.127641,33
2017000011,B+,88.65,2.95,SPA 100,Spanish I,22,87.5,3,1,2,92029,33.0824,-117.127641,19
2017000011,A-,90.68,2.95,INT 300,Ethics,22,67.5,3,1,2,92029,33.0824,-117.127641,29
2017000019,D,64.33,2.06,MTH 090,Intermediate Algebra,19,89.66,3,1,5,92056,33.201242,-117.296984,57
2017000019,B,83.76,2.06,THE 100,Orthodox Christianity,19,93.1,3,1,5,92056,33.201242,-117.296984,83
2017000019,C+,78.08,2.06,WRI 090,Intermediate Composition,19,88.0,3,1,5,92056,33.201242,-117.296984,25
2017000019,C,75.57,2.06,HIS 100,Introduction to Historical Study,19,92.86,3,1,5,92056,33.201242,-117.296984,20
2017000019,C,74.3,2.06,INT 100,Interdisciplinary Studies,19,92.31,3,1,5,92056,33.201242,-117.296984,28
2017000019,C,74.0,2.15,INT 110,Critical Reasoning,19,90.91,3,1,5,92056,33.201242,-117.296984,29
2017000019,B+,86.0,2.15,WRI 100,College Composition I,19,88.37,3,1,5,92056,33.201242,-117.296984,10
2017000019,C+,77.22,2.15,ART 100,Intro to Studio Art &amp; Art History,19,71.43,3,1,5,92056,33.201242,-117.296984,39
2017000019,D,64.4,1.01,INT 200,Classical Rhetoric,19,48.39,3,1,5,92056,33.201242,-117.296984,25
2017000019,D+,67.47,1.01,WRI 105,College Composition II,19,66.67,3,1,5,92056,33.201242,-117.296984,90
2017000019,C+,77.86,1.01,ECO 115,Macroeconomics,19,88.24,3,1,5,92056,33.201242,-117.296984,89
2017000019,F,41.39,1.01,MGT 100,Foundations of Management,19,75.86,3,1,5,92056,33.201242,-117.296984,79
2017000019,F,55.38,1.01,MTH 100,College Algebra,19,86.27,3,1,5,92056,33.201242,-117.296984,34
2017000025,B+,88.09,3.11,KIN 200,Introduction to Kinesiology,25,96.15,3,0,2,92231,32.687552000000004,-115.541028,40
2017000025,B,85.55,3.11,KIN 100,Fundamentals of Nutrition,25,92.31,3,0,2,92231,32.687552000000004,-115.541028,40
2017000025,B,83.21,3.11,KIN 150,Intro to Athletic Training,25,100.0,3,0,2,92231,32.687552000000004,-115.541028,51
2017000025,B,84.36,3.11,CHE 105,General Chemistry I and LAB,25,100.0,3,0,2,92231,32.687552000000004,-115.541028,31
2017000025,B+,88.18,3.11,INT 300,Ethics,25,96.43,3,0,2,92231,32.687552000000004,-115.541028,29
2017000025,B-,80.0,2.53,KIN 275,Fundamentals of Strength &amp; Conditioning &amp; Ex Prescription,25,100.0,3,0,2,92231,32.687552000000004,-115.541028,77
2017000025,B,84.0,2.53,KIN 300,Applied Kinesiology,25,100.0,3,0,2,92231,32.687552000000004,-115.541028,77
2017000025,B-,81.0,2.53,KIN 315,Nutrition for Health &amp; Exercise Performance,25,100.0,3,0,2,92231,32.687552000000004,-115.541028,77
2017000025,C,73.0,2.53,MTH 100,College Algebra,25,90.0,3,0,2,92231,32.687552000000004,-115.541028,57
2017000025,A-,92.7,3.46,INT 200,Classical Rhetoric,25,93.55,3,0,2,92231,32.687552000000004,-115.541028,25
2017000025,B+,87.85,3.46,KIN 325,Motor Control &amp; Learning,25,100.0,3,0,2,92231,32.687552000000004,-115.541028,40
2017000025,B+,88.77,3.46,KIN 340,Principles of Health Promotion,25,96.88,3,0,2,92231,32.687552000000004,-115.541028,66
2017000025,B,84.77,3.46,KIN 350,Measurments and Evaluation in Kinesiology,25,96.97,3,0,2,92231,32.687552000000004,-115.541028,66
2017000025,A,94.51,3.46,WRI 105,College Composition II,25,95.56,3,0,2,92231,32.687552000000004,-115.541028,90
2017000027,B,84.0,2.73,ECO 100,Introduction to Economics,23,100.0,3,1,5,92057,33.254619,-117.283341,17
2017000027,B+,89.6,2.73,INT 200,Classical Rhetoric,23,84.62,3,1,5,92057,33.254619,-117.283341,25
2017000027,B,83.95,2.73,KIN 100,Fundamentals of Nutrition,23,88.46,3,1,5,92057,33.254619,-117.283341,40
2017000027,B,83.43,2.73,KIN 340,Principles of Health Promotion,23,92.59,3,1,5,92057,33.254619,-117.283341,50
2017000027,C-,71.06,2.73,CHE 105,General Chemistry I and LAB,23,100.0,3,1,5,92057,33.254619,-117.283341,31
2017000027,B,83.0,2.83,KIN 300,Applied Kinesiology,23,100.0,3,1,5,92057,33.254619,-117.283341,77
2017000027,B-,82.0,2.83,KIN 315,Nutrition for Health &amp; Exercise Performance,23,100.0,3,1,5,92057,33.254619,-117.283341,77
2017000027,B+,89.0,2.83,KIN 370,Health and Fitness Across the Lifespan,23,95.45,3,1,5,92057,33.254619,-117.283341,40
2017000027,B,85.0,2.83,KIN 380,Socio-Phychological Aspects of Sport &amp; Physical Activity,23,96.0,3,1,5,92057,33.254619,-117.283341,40
2017000027,A-,90.79,3.43,INT 300,Ethics,23,85.0,3,1,5,92057,33.254619,-117.283341,29
2017000027,A,100.4,3.43,KIN 150,Intro to Athletic Training,23,93.02,3,1,5,92057,33.254619,-117.283341,51
2017000027,B+,89.64,3.43,KIN 325,Motor Control &amp; Learning,23,100.0,3,1,5,92057,33.254619,-117.283341,40
2017000027,B+,88.25,3.43,MTH 100,College Algebra,23,90.2,3,1,5,92057,33.254619,-117.283341,34
2017000027,B,83.14,3.43,ASL 100,American Sign Language I,23,92.86,3,1,5,92057,33.254619,-117.283341,82
2017000029,C-,71.09,2.13,CHE 105,General Chemistry I and LAB,22,100.0,3,1,2,92027,33.131156,-116.976997,31
2017000029,C+,79.23,2.13,BIO 105,Introductory Biology I and LAB,22,88.89,3,1,2,92027,33.131156,-116.976997,31
2017000029,B+,88.28,2.13,COM 105,Oral Communication,22,90.32,3,1,2,92027,33.131156,-116.976997,41
2017000029,D+,68.21,2.13,INT 200,Classical Rhetoric,22,76.0,3,1,2,92027,33.131156,-116.976997,25
2017000029,C+,79.0,2.43,BIO 110,Introductory Biology II and LAB,22,100.0,3,1,2,92027,33.131156,-116.976997,31
2017000029,0,0.0,2.43,INT 210,Western Civilization &amp; the Formation of Christendom,22,100.0,3,1,2,92027,33.131156,-116.976997,20
2017000029,B+,88.0,2.43,MTH 110,Calculus I,22,65.79,3,1,2,92027,33.131156,-116.976997,25
2017000029,C+,79.0,2.43,WRI 105,College Composition II,22,54.76,3,1,2,92027,33.131156,-116.976997,10
2017000031,B+,86.8,2.77,INT 100,Interdisciplinary Studies,20,92.31,3,0,1,92084,33.219935,-117.202606,28
2017000031,F (R),38.54,2.77,MTH 100,College Algebra,20,96.67,3,0,1,92084,33.219935,-117.202606,16
2017000031,C,74.28,2.77,WRI 090,Intermediate Composition,20,88.0,3,0,1,92084,33.219935,-117.202606,25
2017000031,B,85.0,2.77,PSY 150,Introduction to Psychology,20,93.75,3,0,1,92084,33.219935,-117.202606,70
2017000031,B-,81.46,1.74,ECO 110,Microeconomics,20,100.0,3,0,1,92084,33.219935,-117.202606,76
2017000031,B+,87.0,1.74,PSY 330,Developmental Psychology,20,94.12,3,0,1,92084,33.219935,-117.202606,70
2017000031,B-,80.0,1.74,WRI 100,College Composition I,20,79.07,3,0,1,92084,33.219935,-117.202606,10
2017000031,F,58.0,1.74,MTH 100,College Algebra,20,86.67,3,0,1,92084,33.219935,-117.202606,57
2017000031,B,83.36,2.38,ECO 115,Macroeconomics,20,85.29,3,0,1,92084,33.219935,-117.202606,89
2017000031,C+,77.02,2.38,MGT 100,Foundations of Management,20,79.31,3,0,1,92084,33.219935,-117.202606,79
2017000031,C+,78.79,2.38,WRI 105,College Composition II,20,66.67,3,0,1,92084,33.219935,-117.202606,90
2017000031,C-,71.0,2.38,PSY 355,Psychology of Personality,20,86.67,3,0,1,92084,33.219935,-117.202606,70
2017000035,B-,82.05,3.13,CHE 105,General Chemistry I and LAB,19,100.0,3,1,1,92028,33.390477000000004,-117.209427,31
2017000035,A-,92.3,3.13,INT 100,Interdisciplinary Studies,19,88.46,3,1,1,92028,33.390477000000004,-117.209427,28
2017000035,B+,86.5,3.13,KIN 100,Fundamentals of Nutrition,19,96.15,3,1,1,92028,33.390477000000004,-117.209427,40
2017000035,B,84.47,3.13,BIO 105,Introductory Biology I and LAB,19,100.0,3,1,1,92028,33.390477000000004,-117.209427,31
2017000035,C-,71.0,2.73,BIO 110,Introductory Biology II and LAB,19,66.67,3,1,1,92028,33.390477000000004,-117.209427,31
2017000035,B+,87.0,2.73,INT 110,Critical Reasoning,19,88.64,3,1,1,92028,33.390477000000004,-117.209427,29
2017000035,B,83.0,2.73,MTH 100,College Algebra,19,83.33,3,1,1,92028,33.390477000000004,-117.209427,57
2017000035,B+,89.0,2.73,WRI 100,College Composition I,19,76.74,3,1,1,92028,33.390477000000004,-117.209427,10
2017000035,A,96.31,3.4,BIO 305,Human Physiology &amp; Anatomy I,19,84.09,3,1,1,92028,33.390477000000004,-117.209427,11
2017000035,A,93.9,3.4,INT 200,Classical Rhetoric,19,83.33,3,1,1,92028,33.390477000000004,-117.209427,25
2017000035,B+,86.44,3.4,KIN 315,Nutrition for Health &amp; Exercise Performance,19,100.0,3,1,1,92028,33.390477000000004,-117.209427,77
2017000035,A-,91.67,3.4,KIN 200,Introduction to Kinesiology,19,96.88,3,1,1,92028,33.390477000000004,-117.209427,77
2017000041,F,33.58,0.92,CHE 105,General Chemistry I and LAB,19,100.0,3,0,1,95376,37.737191,-121.433384,31
2017000041,C+,78.6,0.92,WRI 090,Intermediate Composition,19,80.0,3,0,1,95376,37.737191,-121.433384,25
2017000041,C,75.9,0.92,INT 100,Interdisciplinary Studies,19,92.31,3,0,1,95376,37.737191,-121.433384,28
2017000041,F,32.78,0.92,MTH 090,Intermediate Algebra,19,79.31,3,0,1,95376,37.737191,-121.433384,57
2017000041,D-,60.98,0.92,BIO 105,Introductory Biology I and LAB,19,100.0,3,0,1,95376,37.737191,-121.433384,31
2017000042,C+,78.63,2.6,ACC 220,Financial Accounting,22,96.55,3,0,1,92078,33.117154,-117.180627,17
2017000042,B-,81.01,2.6,ECO 115,Principles of Macroeconomics,22,93.75,3,0,1,92078,33.117154,-117.180627,89
2017000042,B-,80.03,2.6,INT 300,Ethics,22,64.29,3,0,1,92078,33.117154,-117.180627,29
2017000042,C+,77.0,2.38,ACC 230,Managerial Accounting,22,96.88,3,0,1,92078,33.117154,-117.180627,17
2017000042,B+,86.0,2.38,ECO 110,Microeconomics,22,94.44,3,0,1,92078,33.117154,-117.180627,76
2017000042,D+,68.0,2.38,INT 310,Modern European Thought &amp; Culture,22,68.75,3,0,1,92078,33.117154,-117.180627,28
2017000042,C+,79.0,2.38,MTH 105,Introduction to Statistics,22,97.06,3,0,1,92078,33.117154,-117.180627,15
2017000042,B-,81.0,2.38,MGT 320,HR and Talent Management,22,67.65,3,0,1,92078,33.117154,-117.180627,89
2017000042,B,83.33,2.86,BUS 305,Business Law,22,73.33,3,0,1,92078,33.117154,-117.180627,23
2017000042,B+,86.91,2.86,FIN 430,Corporate Finance,22,88.37,3,0,1,92078,33.117154,-117.180627,79
2017000042,A-,90.15,2.86,MGT 315,Organizational Behavior,22,87.76,3,0,1,92078,33.117154,-117.180627,41
2017000042,C+,78.45,2.86,MKT 260,Principles of Marketing,22,94.12,3,0,1,92078,33.117154,-117.180627,22
2017000042,C,75.63,2.86,MKT 320,Marketing Management,22,100.0,3,0,1,92078,33.117154,-117.180627,22
2017000044,B-,80.41,3.2,BIO 105,Introductory Biology I and LAB,20,100.0,2,1,1,85286,33.271981,-111.831774,31
2017000044,B+,89.4,3.2,KIN 100,Fundamentals of Nutrition,20,96.15,2,1,1,85286,33.271981,-111.831774,40
2017000044,A-,92.34,3.2,CHE 105,General Chemistry I and LAB,20,100.0,2,1,1,85286,33.271981,-111.831774,31
2017000044,B,85.78,3.2,INT 200,Classical Rhetoric,20,96.3,2,1,1,85286,33.271981,-111.831774,25
2017000044,B+,88.45,3.2,KIN 200,Introduction to Kinesiology,20,88.46,2,1,1,85286,33.271981,-111.831774,40
2017000044,B-,81.0,2.61,BIO 110,Introductory Biology II and LAB,20,100.0,2,1,1,85286,33.271981,-111.831774,31
2017000044,D,63.0,2.61,INT 210,Western Civilization &amp; the Formation of Christendom,20,93.48,2,1,1,85286,33.271981,-111.831774,20
2017000044,A,99.0,2.61,MTH 110,Calculus I,20,92.11,2,1,1,85286,33.271981,-111.831774,25
2017000047,B-,82.86,2.93,CHE 105,General Chemistry I and LAB,22,100.0,3,1,4,85139,32.979987,-112.144852,31
2017000047,B-,80.02,2.93,ECO 100,Introduction to Economics,22,96.55,3,1,4,85139,32.979987,-112.144852,17
2017000047,A-,91.92,2.93,INT 200,Classical Rhetoric,22,88.89,3,1,4,85139,32.979987,-112.144852,25
2017000047,F (R),32.17,2.93,MTH 110,Calculus I,22,86.96,3,1,4,85139,32.979987,-112.144852,67
2017000047,A,93.0,3.18,INT 210,Western Civilization &amp; the Formation of Christendom,22,93.48,3,1,4,85139,32.979987,-112.144852,20
2017000047,A-,91.0,3.18,MTH 110,Calculus I,22,50.0,3,1,4,85139,32.979987,-112.144852,25
2017000047,A,95.0,3.18,MTH 315,Biostatistics,22,62.5,3,1,4,85139,32.979987,-112.144852,25
2017000047,B+,87.0,2.69,INT 350,"The American Experiment in Politics, Culture &amp; Religion",22,100.0,3,1,4,85139,32.979987,-112.144852,20
2017000047,B,84.76,2.69,CHE 300,Biochemistry I,22,77.78,3,1,4,85139,32.979987,-112.144852,33
2017000047,C,75.32,2.69,SPA 100,Spanish I,22,84.38,3,1,4,85139,32.979987,-112.144852,19
2017000048,D+,69.53,2.85,BIO 105,Introductory Biology I and LAB,21,100.0,3,1,1,90620,33.845223,-118.015292,31
2017000048,B+,88.4,2.85,KIN 100,Fundamentals of Nutrition,21,96.15,3,1,1,90620,33.845223,-118.015292,40
2017000048,B,85.55,2.85,KIN 200,Introduction to Kinesiology,21,96.15,3,1,1,90620,33.845223,-118.015292,40
2017000048,A-,90.89,2.85,THE 100,Orthodox Christianity,21,96.55,3,1,1,90620,33.845223,-118.015292,83
2017000048,B+,87.08,2.85,ASL 100,American Sign Language I,21,95.83,3,1,1,90620,33.845223,-118.015292,82
2017000048,B-,81.0,2.42,KIN 360,Health Concepts &amp; Disease Prevention,21,93.33,3,1,1,90620,33.845223,-118.015292,40
2017000048,B-,81.13,2.42,MTH 105,Introduction to Statistics,21,100.0,3,1,1,90620,33.845223,-118.015292,15
2017000048,C+,76.0,2.42,KIN 315,Nutrition for Health &amp; Exercise Performance,21,93.02,3,1,1,90620,33.845223,-118.015292,77
2017000048,B-,82.0,2.42,KIN 370,Health and Fitness Across the Lifespan,21,93.18,3,1,1,90620,33.845223,-118.015292,40
2017000048,A-,91.8,3.4,INT 200,Classical Rhetoric,21,80.65,3,1,1,90620,33.845223,-118.015292,25
2017000048,B,83.87,3.4,KIN 325,Motor Control &amp; Learning,21,93.33,3,1,1,90620,33.845223,-118.015292,40
2017000048,A-,90.31,3.4,KIN 340,Principles of Health Promotion,21,90.63,3,1,1,90620,33.845223,-118.015292,66
2017000048,A-,90.31,3.4,KIN 350,Measurments and Evaluation in Kinesiology,21,93.94,3,1,1,90620,33.845223,-118.015292,66
2017000048,C+,78.53,3.4,INT 300,Ethics,21,85.0,3,1,1,90620,33.845223,-118.015292,29
2017000049,C-,72.87,2.07,CHE 105,General Chemistry I and LAB,21,100.0,3,1,1,92111,32.806476,-117.168879,31
2017000049,D-,60.9,2.07,MTH 100,College Algebra,21,86.67,3,1,1,92111,32.806476,-117.168879,16
2017000049,B+,88.95,2.07,INT 100,Interdisciplinary Studies,21,88.46,3,1,1,92111,32.806476,-117.168879,28
2017000049,B-,82.9,2.07,KIN 100,Fundamentals of Nutrition,21,92.31,3,1,1,92111,32.806476,-117.168879,40
2017000051,B-,81.5,2.66,BIO 105,Introductory Biology I and LAB,19,100.0,3,1,1,92562,33.547613,-117.34404,31
2017000051,C+,76.01,2.66,CHE 105,General Chemistry I and LAB,19,100.0,3,1,1,92562,33.547613,-117.34404,31
2017000051,A-,91.45,2.66,INT 100,Interdisciplinary Studies,19,92.31,3,1,1,92562,33.547613,-117.34404,28
2017000051,D-,60.22,2.66,MTH 100,College Algebra,19,90.0,3,1,1,92562,33.547613,-117.34404,16
2017000051,A,93.04,2.66,WRI 100,College Composition I,19,77.78,3,1,1,92562,33.547613,-117.34404,10
2017000051,C,73.0,2.86,BIO 110,Introductory Biology II and LAB,19,71.43,3,1,1,92562,33.547613,-117.34404,31
2017000051,B+,87.0,2.86,INT 110,Critical Reasoning,19,65.91,3,1,1,92562,33.547613,-117.34404,29
2017000051,A,96.0,2.86,WRI 105,College Composition II,19,69.05,3,1,1,92562,33.547613,-117.34404,10
2017000051,A,94.0,2.86,MTH 110,Calculus I,19,50.0,3,1,1,92562,33.547613,-117.34404,25
2017000052,A,102.11,3.33,HIS 100,Introduction to Historical Study,29,96.15,2,1,1,92078,33.117154,-117.180627,20
2017000052,C+,78.57,3.33,INT 300,Ethics,29,100.0,2,1,1,92078,33.117154,-117.180627,29
2017000052,A-,91.49,3.33,LIT 200,Intro to Literature &amp; Creative Writing,29,96.67,2,1,1,92078,33.117154,-117.180627,28
2017000052,B+,89.0,3.33,ART 300,2D Design,29,100.0,2,1,1,92078,33.117154,-117.180627,64
2017000052,B,84.0,2.8,MGT 315,Organizational Behavior,29,96.08,2,1,1,92078,33.117154,-117.180627,89
2017000052,C-,70.0,2.8,MTH 100,College Algebra,29,100.0,2,1,1,92078,33.117154,-117.180627,57
2017000052,B+,87.0,2.8,WRI 105,College Composition II,29,95.24,2,1,1,92078,33.117154,-117.180627,10
2017000052,B,83.0,2.8,BUS 310,Leadership and Business Ethics,29,100.0,2,1,1,92078,33.117154,-117.180627,44
2017000052,B,84.0,2.8,MGT 480,Strategic Management,29,100.0,2,1,1,92078,33.117154,-117.180627,89
2017000052,B+,86.0,2.72,BUS 305,Business Law,29,90.0,2,1,1,92078,33.117154,-117.180627,23
2017000052,B,84.84,2.72,FIN 430,Corporate Finance,29,95.35,2,1,1,92078,33.117154,-117.180627,79
2017000052,C-,70.12,2.72,MGT 100,Foundations of Management,29,96.55,2,1,1,92078,33.117154,-117.180627,79
2017000052,B+,87.33,2.72,MGT 320,HR and Talent Management,29,91.84,2,1,1,92078,33.117154,-117.180627,41
2017000052,B-,82.13,2.72,MKT 320,Marketing Management,29,97.06,2,1,1,92078,33.117154,-117.180627,22
2017000054,F,39.5,0.82,MTH 090,Intermediate Algebra,19,93.1,3,1,2,75137,32.643212,-96.916468,57
2017000054,D+,67.78,0.82,WRI 090,Intermediate Composition,19,84.0,3,1,2,75137,32.643212,-96.916468,25
2017000054,C-,70.05,0.82,CHE 105,General Chemistry I and LAB,19,100.0,3,1,2,75137,32.643212,-96.916468,31
2017000057,B-,82.6,2.73,ECO 115,Principles of Macroeconomics,22,93.75,2,1,1,92069,33.170775,-117.158676,89
2017000057,B,83.67,2.73,INT 300,Ethics,22,92.86,2,1,1,92069,33.170775,-117.158676,29
2017000057,B+,86.35,2.73,MGT 100,Foundations of Management,22,100.0,2,1,1,92069,33.170775,-117.158676,4
2017000057,C-,71.83,2.73,SPA 100,Spanish I,22,96.55,2,1,1,92069,33.170775,-117.158676,19
2017000057,B+,89.72,2.73,THE 100,Orthodox Christianity,22,100.0,2,1,1,92069,33.170775,-117.158676,83
2017000057,B-,80.29,1.9,ECO 110,Microeconomics,22,97.22,2,1,1,92069,33.170775,-117.158676,76
2017000057,D+,67.22,1.9,INT 310,Modern European Thought &amp; Culture,22,75.0,2,1,1,92069,33.170775,-117.158676,28
2017000057,C+,79.0,1.9,MGT 315,Organizational Behavior,22,82.35,2,1,1,92069,33.170775,-117.158676,89
2017000057,F (R),57.0,1.9,MTH 100,College Algebra,22,80.0,2,1,1,92069,33.170775,-117.158676,57
2017000057,C,73.88,2.69,ACC 220,Financial Accounting,22,90.0,2,1,1,92069,33.170775,-117.158676,79
2017000057,A,96.78,2.69,MGT 320,HR and Talent Management,22,89.8,2,1,1,92069,33.170775,-117.158676,41
2017000057,C+,77.31,2.69,MKT 260,Principles of Marketing,22,70.59,2,1,1,92069,33.170775,-117.158676,22
2017000057,B-,80.35,2.69,MKT 320,Marketing Management,22,79.41,2,1,1,92069,33.170775,-117.158676,22
2017000057,C,74.0,2.69,MTH 100,College Algebra,22,83.33,2,1,1,92069,33.170775,-117.158676,57
2017000058,B,83.6,2.52,ECO 115,Principles of Macroeconomics,21,93.75,3,1,1,92101,32.724103,-117.17091200000002,89
2017000058,B+,88.27,2.52,INT 200,Classical Rhetoric,21,68.0,3,1,1,92101,32.724103,-117.17091200000002,25
2017000058,B+,86.75,2.52,MGT 100,Foundations of Management,21,100.0,3,1,1,92101,32.724103,-117.17091200000002,4
2017000058,B,85.95,2.52,THE 100,Orthodox Christianity,21,86.21,3,1,1,92101,32.724103,-117.17091200000002,83
2017000058,B-,81.0,2.5,ACC 230,Managerial Accounting,21,100.0,3,1,1,92101,32.724103,-117.17091200000002,17
2017000058,B-,80.0,2.5,BUS 310,Leadership and Business Ethics,21,94.12,3,1,1,92101,32.724103,-117.17091200000002,44
2017000058,C+,76.0,2.5,MGT 320,HR and Talent Management,21,85.29,3,1,1,92101,32.724103,-117.17091200000002,89
2017000058,C+,77.0,2.5,WRI 105,College Composition II,21,71.43,3,1,1,92101,32.724103,-117.17091200000002,10
2017000058,A-,92.33,2.23,MGT 315,Organizational Behavior,21,91.84,3,1,1,92101,32.724103,-117.17091200000002,41
2017000058,C-,71.76,2.23,ASL 100,American Sign Language I,21,92.86,3,1,1,92101,32.724103,-117.17091200000002,82
